"","seqnames","start","end","width","strand","gene_id"
"5447","chr8",23868216,23893320,25105,"+","18791"
"5448","chr14",21655884,21662610,6727,"+","18792"
"5449","chr7",25247519,25260892,13374,"+","18793"
"5450","chr2",134611900,135300994,689095,"+","18795"
"5451","chr2",118533253,118554174,20922,"-","18796"
"5452","chr19",7026815,7044242,17428,"-","18797"
"5453","chr2",135485283,135838804,353522,"+","18798"
"5454","chr9",118980646,119002614,21969,"-","18799"
"5455","chr1",74589463,74612551,23089,"+","18802"
"5456","chr2",160557046,160601496,44451,"+","18803"
"5457","chr3",27837602,28032284,194683,"+","18805"
"5458","chr11",70353666,70371612,17947,"+","18806"
"5459","chr7",28317037,28338131,21095,"-","18807"
"5460","chr15",76001404,76063000,61597,"-","18810"
"5461","chr13",13088391,13097597,9207,"-","18811"
"5462","chr13",12883083,12892346,9264,"-","18812"
"5463","chr10",127994822,128002990,8169,"-","18813"
"5464","chr13",27800867,27808606,7740,"-","18814"
"5465","chr17",12571475,12612250,40776,"+","18815"
"5466","chr11",75245238,75253003,7766,"-","18816"
"5467","chr7",129276555,129313389,36835,"+","18817"
"5468","chr10",53057492,53065805,8314,"+","18821"
"5469","chr4",147283862,147310885,27024,"-","18822"
"5470","chrX",133357375,133372281,14907,"+","18823"
"5471","chrX",7245242,7248404,3163,"-","18824"
"5472","chr14",75530966,75630610,99645,"+","18826"
"5473","chr9",92170440,92192590,22151,"+","18828"
"5474","chr2",164665018,164683208,18191,"-","18830"
"5475","chr2",153968616,153974953,6338,"+","18843"
"5476","chr6",89266308,89312607,46300,"-","18844"
"5477","chr1",196446023,196643062,197040,"+","18845"
"5478","chrX",71574405,71590028,15624,"+","18846"
"5479","chr9",58064987,58097593,32607,"-","18854"
"5480","chr3",10179851,10197222,17372,"-","18857"
"5481","chr11",62945012,62973048,28037,"+","18858"
"5482","chr5",144670870,144694836,23967,"+","18861"
"5483","chr1",165175250,165243781,68532,"-","18933"
"5484","chr5",67485636,67490365,4730,"-","18935"
"5485","chr19",7049538,7051814,2277,"+","18938"
"5486","chr19",58803377,58818659,15283,"+","18946"
"5487","chr19",58834213,58852024,17812,"+","18947"
"5488","chr11",98247946,98249411,1466,"+","18948"
"5489","chr12",60167906,60175004,7099,"+","18949"
"5490","chr14",51563978,51573087,9110,"+","18950"
"5491","chr16",18621904,18630031,8128,"-","18951"
"5492","chr11",87391924,87404041,12118,"+","18952"
"5493","chrX",90550105,90877494,327390,"-","18968"
"5494","chr19",5940543,5964206,23664,"-","18969"
"5495","chr8",23738591,23763909,25319,"-","18970"
"5496","chr7",51788114,51804185,16072,"-","18971"
"5497","chr11",5772183,5778259,6077,"-","18972"
"5498","chr5",110715338,110766472,51135,"+","18973"
"5499","chr12",70302766,70329177,26412,"-","18974"
"5500","chr7",86594269,86611159,16891,"-","18975"
"5501","chr12",3954951,3960618,5668,"+","18976"
"5502","chr6",5118090,5143946,25857,"-","18979"
"5503","chr8",41578390,41601201,22812,"-","18983"
"5504","chr5",136165084,136211195,46112,"+","18984"
"5505","chr9",51021795,51048184,26390,"+","18985"
"5506","chr1",167805605,167932765,127161,"-","18986"
"5507","chr7",25876134,25917479,41346,"-","18987"
"5508","chr9",42932022,43013838,81817,"-","18988"
"5509","chr4",124334889,124337899,3011,"+","18991"
"5510","chr4",22413941,22415278,1338,"-","18992"
"5511","chr1",42753991,42757054,3064,"+","18993"
"5512","chrX",108009804,108010889,1086,"+","18994"
"5513","chr14",104861541,104867216,5676,"-","18996"
"5514","chr8",80956908,80960551,3644,"-","18997"
"5515","chr18",42554251,42555747,1497,"+","18998"
"5516","chr17",35642984,35647722,4739,"+","18999"
"5517","chr15",100405749,100430415,24667,"-","19009"
"5518","chr15",97541450,97561836,20387,"-","19011"
"5519","chr13",113591000,113657888,66889,"+","19012"
"5520","chr15",85565994,85637281,71288,"+","19013"
"5521","chr11",98013469,98054607,41139,"-","19014"
"5522","chr17",28369699,28438414,68716,"+","19015"
"5523","chr6",115311239,115440419,129181,"+","19016"
"5524","chr5",51845488,51945160,99673,"-","19017"
"5525","chr2",156137582,156138440,859,"-","19018"
"5526","chr5",92656000,92685304,29305,"-","19023"
"5527","chr7",114738565,114892097,153533,"+","19024"
"5528","chr2",164658373,164666532,8160,"+","19025"
"5529","chr12",33638810,33664367,25558,"+","19027"
"5530","chr9",65907976,65914436,6461,"+","19035"
"5531","chr18",53565995,53577661,11667,"-","19038"
"5532","chr11",118254066,118263245,9180,"-","19039"
"5533","chr16",5086384,5132574,46191,"-","19041"
"5534","chr12",73862198,73895927,33730,"+","19042"
"5535","chr17",85356081,85423332,67252,"+","19043"
"5536","chr1",173207123,173211317,4195,"-","19044"
"5537","chr19",4192174,4195419,3246,"+","19045"
"5538","chr5",32761343,32819806,58464,"+","19046"
"5539","chr5",122608288,122625278,16991,"+","19047"
"5540","chr11",98210052,98219109,9058,"+","19049"
"5541","chr6",55967509,55982682,15174,"+","19051"
"5542","chr11",51912326,51936251,23926,"+","19052"
"5543","chr8",34710093,34730276,20184,"+","19053"
"5544","chr9_random",46929,55944,9016,"-","19054"
"5545","chr3",136333734,136598743,265010,"+","19055"
"5546","chr14",21318536,21365795,47260,"-","19056"
"5547","chr14",70617705,70689256,71552,"-","19057"
"5548","chr11",17051142,17100383,49242,"+","19058"
"5549","chr4",49691619,49694855,3237,"-","19059"
"5550","chr7",17589990,17613263,23274,"-","19060"
"5551","chr11",75444522,75462367,17846,"+","19062"
"5552","chr4",122513470,122536418,22949,"+","19063"
"5553","chr11",101961245,101962614,1370,"-","19064"
"5554","chr14",34958832,34965605,6774,"-","19065"
"5555","chr11",70756573,70783475,26903,"-","19069"
"5556","chr1",55188089,55211743,23655,"+","19070"
"5557","chr10",44787020,44878801,91782,"+","19072"
"5558","chr10",61957176,61970503,13328,"-","19073"
"5559","chr2",84820618,84823789,3172,"+","19074"
"5560","chr10",127452271,127467086,14816,"+","19075"
"5561","chr1",33510656,33726603,215948,"-","19076"
"5562","chr5",116463599,116474437,10839,"-","19079"
"5563","chr15",98643228,98661939,18712,"-","19082"
"5564","chr11",109511822,109530962,19141,"+","19084"
"5565","chr5",139493258,139606340,113083,"-","19085"
"5566","chr9",108594474,108651842,57369,"+","19087"
"5567","chr12",32643342,32746144,102803,"-","19088"
"5568","chr9",21807462,21818666,11205,"+","19089"
"5569","chr16",15637959,15842332,204374,"+","19090"
"5570","chr19",30642041,31839523,1197483,"-","19091"
"5571","chr5",99358792,99466098,107307,"-","19092"
"5572","chr15",88972914,88980036,7123,"-","19094"
"5573","chr2",92223833,92241420,17588,"-","19099"
"5574","chr17",79251890,79281912,30023,"-","19106"
"5575","chrX",75007374,75041299,33926,"-","19108"
"5576","chr13",27149439,27157072,7634,"+","19109"
"5577","chr13",28108092,28115415,7324,"+","19110"
"5578","chr13",27404496,27411121,6626,"+","19111"
"5579","chr13",27524722,27530466,5745,"-","19112"
"5580","chr13",27725233,27734362,9130,"-","19113"
"5581","chr13",27750453,27759905,9453,"-","19114"
"5582","chr15",10106993,10278311,171319,"+","19116"
"5583","chr16",10796425,10796916,492,"-","19118"
"5584","chr16",10791474,10792190,717,"-","19119"
"5585","chr16",10790601,10791007,407,"-","19120"
"5586","chr2",131735664,131764167,28504,"+","19122"
"5587","chr18",32282780,32299224,16445,"-","19123"
"5588","chr2",155576953,155581214,4262,"+","19124"
"5589","chr16",18060450,18089283,28834,"-","19125"
"5590","chr5",44384861,44493271,108411,"-","19126"
"5591","chr11",50764308,50767134,2827,"-","19127"
"5592","chr16",62854160,62929166,75007,"+","19128"
"5593","chr1",191945658,191994559,48902,"-","19130"
"5594","chr6",132519860,132522419,2560,"+","19131"
"5595","chr15",98885605,98889409,3805,"+","19132"
"5596","chr17",47047434,47061875,14442,"+","19133"
"5597","chr13",34967363,34997933,30571,"+","19134"
"5598","chrX",136991142,137010679,19538,"+","19139"
"5599","chr12",103632308,103677907,45600,"-","19141"
"5600","chr3",123149831,123209520,59690,"+","19142"
"5601","chr9",30896175,30939384,43210,"-","19143"
"5602","chr7",51079914,51087397,7484,"+","19144"
"5603","chr16",78953709,79091342,137634,"-","19146"
"5604","chr10",79342412,79345917,3506,"+","19152"
"5605","chr7",28284343,28305060,20718,"+","19153"
"5606","chr11",97067171,97141890,74720,"-","19155"
"5607","chr10",59740376,59765348,24973,"+","19156"
"5608","chr11",118025480,118109906,84427,"-","19157"
"5609","chr5",101191167,101227619,36453,"-","191578"
"5610","chr7",53062007,53069686,7680,"-","19158"
"5611","chr5",144383316,144471117,87802,"+","19159"
"5612","chr12",85029153,85076149,46997,"+","19164"
"5613","chr1",182157135,182186431,29297,"-","19165"
"5614","chr13",14705509,14717940,12432,"+","19166"
"5615","chr12",72075610,72095910,20301,"+","19167"
"5616","chr17",15612685,15635240,22556,"-","19170"
"5617","chr8",108459628,108462292,2665,"-","19171"
"5618","chr3",94688246,94690880,2635,"-","19172"
"5619","chr14",55232957,55236832,3876,"-","19173"
"5620","chr11",70338859,70341360,2502,"+","19175"
"5621","chr2",38443566,38499426,55861,"-","19177"
"5622","chr12",101348378,101361574,13197,"+","19179"
"5623","chr5",21291101,21309602,18502,"+","19181"
"5624","chr2",90894173,90899595,5423,"+","19182"
"5625","chr11",100953471,100956715,3245,"-","19183"
"5626","chr11",106117499,106124426,6928,"+","19184"
"5627","chr3",94836627,94846467,9841,"-","19185"
"5628","chr14",56197331,56200364,3034,"+","19186"
"5629","chr14",56206277,56209938,3662,"-","19188"
"5630","chr11",101177565,101184844,7280,"+","19192"
"5631","chr11",77694117,77707374,13258,"-","19193"
"5632","chr2",153834012,153841809,7798,"+","19194"
"5633","chr17",57138880,57139441,562,"-","19197"
"5634","chr9",55937783,55976697,38915,"+","19200"
"5635","chr18",78028652,78121618,92967,"+","19201"
"5636","chrX",35180232,35183034,2803,"+","19202"
"5637","chr4",132119982,132136781,16800,"+","19204"
"5638","chr10",79317350,79327178,9829,"+","19205"
"5639","chr13",63609644,63666828,57185,"-","19206"
"5640","chr4",116768961,116787436,18476,"+","19207"
"5641","chr17",46892612,46900661,8050,"-","19208"
"5642","chr13",67033766,67099337,65572,"+","19210"
"5643","chr19",32832067,32900650,68584,"+","19211"
"5644","chr14",56983905,57007388,23484,"+","192113"
"5645","chr12",105925952,105990162,64211,"-","192119"
"5646","chr2",12845668,12925080,79413,"+","19212"
"5647","chr4",62141101,62158332,17232,"+","192120"
"5648","chr2",19367290,19369128,1839,"+","19213"
"5649","chr13",16949310,17787387,838078,"-","192136"
"5650","chr14",45470910,45479050,8141,"-","19214"
"5651","chr2",130020930,130090181,69252,"+","192140"
"5652","chr2",25322232,25325269,3038,"-","19215"
"5653","chr8",124957496,124967322,9827,"-","192156"
"5654","chr11",97223865,97259856,35992,"+","192157"
"5655","chr11",75300279,75322949,22671,"+","192159"
"5656","chr8",86190539,86195167,4629,"+","19216"
"5657","chr11",98671122,98695121,24000,"+","192160"
"5658","chr18",37157534,37347314,189781,"+","192161"
"5659","chr18",37105861,37347314,241454,"+","192163"
"5660","chr18",37179884,37347314,167431,"+","192164"
"5661","chr2",27044902,27102332,57431,"-","192166"
"5662","chr3",25330763,26230831,900069,"-","192167"
"5663","chr8",47060893,47082213,21321,"+","192169"
"5664","chr14",45607786,45623495,15710,"+","19217"
"5665","chr11",119149677,119161357,11681,"-","192170"
"5666","chr11",120404202,120411041,6840,"-","192173"
"5667","chr8",48618999,48638191,19193,"+","192174"
"5668","chrX",71468800,71491873,23074,"-","192176"
"5669","chr3",157229856,157307722,77867,"+","19218"
"5670","chr4",154936501,154965110,28610,"+","192185"
"5671","chr14",31952203,31981827,29625,"-","192187"
"5672","chr10",86303955,86470687,166733,"-","192188"
"5673","chr15",5183404,5193831,10428,"-","19219"
"5674","chr15",44289099,44428681,139583,"+","192190"
"5675","chr11",59761716,59776808,15093,"+","192191"
"5676","chr7",28127152,28141027,13876,"-","192192"
"5677","chr6",108778635,108809350,30716,"+","192193"
"5678","chr11",58731559,58740467,8909,"+","192194"
"5679","chr3",88754286,88883297,129012,"+","192195"
"5680","chr6",38501444,38559470,58027,"+","192196"
"5681","chr11",85166666,85639560,472895,"+","192197"
"5682","chr6",28778126,28781747,3622,"-","192198"
"5683","chr4",124663674,124686343,22670,"+","192199"
"5684","chr3",151461574,151500492,38919,"-","19220"
"5685","chr2",164014967,164016294,1328,"-","192200"
"5686","chr2",164040190,164047399,7210,"-","192201"
"5687","chr3",100844159,100914089,69931,"-","19221"
"5688","chr2",127352689,127367153,14465,"-","192212"
"5689","chrX",78315983,78343214,27232,"+","192216"
"5690","chr7",17491839,17496254,4416,"+","19222"
"5691","chr2",167028696,167066037,37342,"-","19223"
"5692","chr11",102977639,102981038,3400,"+","192231"
"5693","chr5",112772115,112807444,35330,"+","192232"
"5694","chr19",42829686,42854466,24781,"-","192236"
"5695","chr2",36085946,36107789,21844,"+","19224"
"5696","chr1",151947254,151955142,7889,"+","19225"
"5697","chr7",120529090,120532087,2998,"-","19226"
"5698","chr6",147200632,147212607,11976,"-","19227"
"5699","chr9",110624589,110649649,25061,"-","19228"
"5700","chr2",92024339,92204823,180485,"+","192285"
"5701","chr9",96975029,97011460,36432,"-","192287"
"5702","chrX_random",159647,334187,174541,"+","192289"
"5703","chr14",66772094,66899889,127796,"-","19229"
"5704","chr5",31543291,31553935,10645,"+","192292"
"5705","chr15",94408379,94420255,11877,"-","19230"
"5706","chr1",88423311,88427273,3963,"+","19231"
"5707","chr6",72907341,72908742,1402,"-","19240"
"5708","chrX",163645026,163647150,2125,"-","19241"
"5709","chr6",36665663,36761361,95699,"-","19242"
"5710","chr1",30997148,31006600,9453,"-","19243"
"5711","chr4",129497465,129527247,29783,"+","19244"
"5712","chr15",73553575,73589196,35622,"+","19245"
"5713","chr2",167757827,167804885,47059,"+","19246"
"5714","chr5",121580542,121641406,60865,"-","19247"
"5715","chr5",20492463,20561615,69153,"-","19248"
"5716","chr5",103854211,104027380,173170,"+","19249"
"5717","chr1",191552147,191700572,148426,"+","19250"
"5718","chr17",26642536,26645417,2882,"-","19252"
"5719","chr1",34516591,34532578,15988,"+","19253"
"5720","chr18",67825155,67884275,59121,"-","19255"
"5721","chr14",34402456,34453940,51485,"+","19256"
"5722","chr1",121554670,121733648,178979,"-","19258"
"5723","chr7",54333170,54389054,55885,"-","19259"
"5724","chr3",103663718,103716170,52453,"+","19260"
"5725","chr2",129418575,129457964,39390,"+","19261"
"5726","chr2",130276014,130380036,104023,"+","19262"
"5727","chr10",115712579,115826594,114016,"+","19263"
"5728","chr1",139959438,140071882,112445,"-","19264"
"5729","chr19",4154646,4156710,2065,"+","19265"
"5730","chr11",4638824,4646781,7958,"-","192650"
"5731","chr11",62591889,62602919,11031,"-","192651"
"5732","chr11",75254445,75268219,13775,"-","192652"
"5733","chr9",44607483,44611034,3552,"-","192653"
"5734","chr8",108674299,108688615,14317,"+","192654"
"5735","chr4",16050522,16090645,40124,"-","192656"
"5736","chr13",75844932,75909806,64875,"+","192657"
"5737","chr7",5061389,5068513,7125,"-","192658"
"5738","chr4",75587143,77857799,2270657,"-","19266"
"5739","chr11",120438549,120442934,4386,"-","192662"
"5740","chr9",44081273,44096327,15055,"-","192663"
"5741","chr7",142729507,142877977,148471,"+","19267"
"5742","chr10",120847407,120913306,65900,"-","192678"
"5743","chr4",117880818,117964002,83185,"-","19268"
"5744","chr14",12386067,13074553,688487,"+","19270"
"5745","chr2",90269913,90420804,150892,"-","19271"
"5746","chr10",27794626,28317203,522578,"+","19272"
"5747","chr4",131324372,131394193,69822,"-","19273"
"5748","chr10",75012870,75023075,10206,"-","192734"
"5749","chr17",67016188,67703799,687612,"-","19274"
"5750","chr1",75243616,75260783,17168,"-","19275"
"5751","chr12",117724193,118516640,792448,"+","19276"
"5752","chr6",137200820,137413154,212335,"+","19277"
"5753","chr11",105869517,105895378,25862,"+","192775"
"5754","chr11",54336349,54512787,176439,"+","192786"
"5755","chr10",115455419,115711985,256567,"+","19279"
"5756","chr17",56551849,56615903,64055,"-","19280"
"5757","chr2",161353359,162486883,1133525,"-","19281"
"5758","chr6",22825502,23002916,177415,"+","19283"
"5759","chr11",100818051,100831931,13881,"-","19285"
"5760","chr11",98459605,98460900,1296,"+","192852"
"5761","chr9",50329722,50336746,7025,"-","19286"
"5762","chr3",66023809,66029728,5920,"+","19288"
"5763","chr9",64988996,65033677,44682,"+","19289"
"5764","chr11",115836039,115869725,33687,"+","192897"
"5765","chr18",36440816,36447898,7083,"+","19290"
"5766","chr11",6374785,6375920,1136,"-","19291"
"5767","chr15",78021548,78036830,15283,"-","19293"
"5768","chr7",20301993,20334922,32930,"-","19294"
"5769","chr11",6497826,6506057,8232,"-","192950"
"5770","chr15",61869542,62208396,338855,"+","19296"
"5771","chr11",84634230,84642505,8276,"-","192970"
"5772","chr11",62418386,62462025,43640,"-","192976"
"5773","chr1",174056886,174066628,9743,"+","19298"
"5774","chr11",72590734,72609542,18809,"-","192986"
"5775","chr3",121461828,121518133,56306,"-","19299"
"5776","chr12",85943481,85958416,14936,"-","19300"
"5777","chr11",66725493,66742202,16710,"+","193003"
"5778","chr5",110703305,110715187,11883,"-","19301"
"5779","chr3",5560188,5576239,16052,"-","19302"
"5780","chr5",115956711,116005995,49285,"+","19303"
"5781","chr11",73047794,73074009,26216,"+","193034"
"5782","chr11",70577949,70586431,8483,"+","193043"
"5783","chr6",124346834,124365085,18252,"-","19305"
"5784","chr11",73416084,73417022,939,"+","193053"
"5785","chr19",6384429,6398459,14031,"+","19309"
"5786","chr11",43247233,43261483,14251,"+","193116"
"5787","chr17",10399336,10512226,112891,"-","19317"
"5788","chr11",116613481,116619197,5717,"+","193217"
"5789","chr11",20101605,20126859,25255,"+","19324"
"5790","chr12",3247428,3309969,62542,"-","19325"
"5791","chr17",33879429,33897431,18003,"-","19326"
"5792","chr17",66843852,66869010,25159,"-","19328"
"5793","chr11",51067153,51076548,9396,"-","193286"
"5794","chr1",92854710,92866197,11488,"-","19329"
